"","logFC","logCPM","LR","PValue","FDR"
"Tmem184c",0.033061236663782,3.57570440793742,0.0310512942145884,0.86012599987216,0.957350674724376
"Zkscan5",-0.0260385176721159,4.0337855759796,0.0310379104155607,0.860155836873571,0.957350674724376
"Zdhhc13",0.0354910393386597,2.46613723163354,0.0309713998313428,0.86030420986897,0.957383267551634
"Parg",0.0244396316219395,4.39097919541788,0.0309429059237216,0.860367824838463,0.957383267551634
"Zkscan14",0.0281510667614177,3.68279211853,0.0309403051091826,0.860373632872376,0.957383267551634
"Nfkbib",0.0237009007084656,4.70173938581812,0.030914396867685,0.860431503855676,0.957383267551634
"Ppm1f",0.02646683131618,4.61664484484887,0.0308672279631566,0.860536928797116,0.957432031803405
"D130007C19Rik",0.0685427582515983,-1.10527211690533,0.0306382145714176,0.861049969791162,0.957895221505163
"Ripor3",0.0858425670403343,-0.881288987633126,0.0306186140133482,0.861093971077836,0.957895221505163
"Eif2a",-0.0236982644923754,5.50880762686463,0.0305511724646426,0.861245481587212,0.957895221505163
"Rnpepl1",-0.0243358536159752,6.11214979365789,0.0305049440122573,0.861349435484946,0.957895221505163
"Lmnb2",0.0353035847318782,2.41334407308407,0.0304899343030807,0.861383205264468,0.957895221505163
"Pkhd1l1",0.0736950516163586,-1.16553350195016,0.030475043051188,0.861416716996931,0.957895221505163
"Gm13421",-0.0598851040109047,-0.35854845559801,0.0304411385300691,0.861493048263508,0.957895221505163
"Ndufaf1",-0.0259859999153153,4.821511205426,0.030437568777522,0.861501087608081,0.957895221505163
"LOC118567819",0.054903324232442,0.754289410410324,0.0303685639875031,0.861656587016084,0.957895221505163
"Ppp4r3b",-0.0251163271375061,4.27212107720544,0.0303605482401372,0.861674661963388,0.957895221505163
"Npr1",0.0244939532246576,4.29025406627033,0.0303480440010988,0.861702863053777,0.957895221505163
"Sucla2",-0.0300413517077569,8.70479203601213,0.0303248084155143,0.861755282691615,0.957895221505163
"Gm4544",0.0526416159313221,2.52382776356929,0.0303209164612905,0.861764064989542,0.957895221505163
"Arfip2",0.02860283462085,3.58214551408917,0.0302978866039947,0.86181604436262,0.957895221505163
"Chl1",0.0760470582932366,0.123460953609618,0.0302550765155738,0.861912722675232,0.957934175798436
"Ccn5",-0.0527576226590503,0.639404753118838,0.0301262744139068,0.862204023041453,0.958038123956492
"Sec22b",-0.0239917711831301,4.35228194163019,0.030104144913603,0.862254135914301,0.958038123956492
"Lbr",0.0246235212413343,4.60965817605252,0.030098788387706,0.862266268768998,0.958038123956492
"Shprh",0.0253538521608084,4.18298294111595,0.0300644591034578,0.862344053087933,0.958038123956492
"Mov10",-0.0501535943083308,0.612804833073578,0.0300266469920825,0.86242978186056,0.958038123956492
"Tepp",0.0509971841459433,0.798304954533018,0.0300040215502966,0.862481105542216,0.958038123956492
"Dpm3",-0.0334379487520298,2.75740579281718,0.0299517910897116,0.862599661584987,0.958038123956492
"Snx27",-0.0233800509069918,5.62944603444341,0.0299463794366512,0.862611951386539,0.958038123956492
"Ift74",-0.0372151503747174,2.55094297605924,0.029862899478998,0.862801678499626,0.958038123956492
"Seh1l",-0.0239178919678337,4.3770765254894,0.0298412102119334,0.862851016954282,0.958038123956492
"Pwp2",0.0271129948007101,4.75503437251682,0.0298403858169749,0.862852892641115,0.958038123956492
"Mark3",-0.0241061775977549,6.09113368871872,0.0298361329245722,0.862862569366653,0.958038123956492
"Ube2q1",0.024093848040633,4.43447603572165,0.0298301612516054,0.862876158080775,0.958038123956492
"Snrnp200",0.0261757094489405,6.79779203666802,0.0298244856792813,0.862889074307673,0.958038123956492
"Gm35558",-0.0512109218638498,0.35843581083711,0.029806145832436,0.862930820008421,0.958038123956492
"Atad2b",0.0265202859960468,4.046015353684,0.0297447340374619,0.863070703726729,0.958089306130726
"Tpd52l1",-0.026333888646001,4.8548485841086,0.0297305024809447,0.863103141567527,0.958089306130726
"Dleu2",-0.0504291724890737,2.00305273784809,0.0297013942270965,0.863169512619184,0.958089306130726
"Nol9",0.0283770559924631,4.23161003997107,0.0296676164887657,0.863246572766341,0.958089306130726
"Dimt1",-0.0460052479465044,1.26089592166346,0.0296507243603035,0.863285127218736,0.958089306130726
"Cd99",-0.0442604593059507,5.14702334139518,0.0296167239371954,0.863362763800765,0.958107056815314
"Btd",0.0333382485624539,2.80994208383012,0.0295857157527877,0.863433607917785,0.958117267642332
"Cebpg",0.0254876334965287,5.8251887382133,0.0295225114395841,0.863578128692939,0.958148826985104
"Rmnd5b",0.0253506127766211,3.9917354575697,0.0295193601187096,0.863585338559758,0.958148826985104
"Ilvbl",-0.0282742863477699,3.78542701774397,0.0294550473343946,0.863732565600753,0.958243773528373
"Xpc",0.0273941876247028,4.21905011292407,0.0293542439598333,0.863963661472206,0.958431745789915
"Synpo",0.0287067605359918,8.27823792836906,0.0293045079353433,0.864077833829923,0.958489992236547
"Gm30036",0.0803391772399189,-1.04160776486165,0.0292154349971092,0.864282556200318,0.958518571233488
"Med10",0.0331745340443989,2.77387205470138,0.0291924817703122,0.864335363189033,0.958518571233488
"Alg13",0.0360643681889909,2.25048820689309,0.0291870076252019,0.864347960352098,0.958518571233488
"Sacm1l",0.0237290411915717,5.19169838536651,0.0291860026799604,0.864350273075247,0.958518571233488
"Rims4",0.0415516818582921,2.39869873377782,0.0291258435836106,0.864488794484843,0.958534751950177
"Krit1",-0.0251560626344022,4.15643924286218,0.0291235794922686,0.864494010620081,0.958534751950177
"Fam118a",0.0395994151019175,2.59943585460827,0.0290603270331786,0.864639819464371,0.958534751950177
"Hspa9",0.0302424385608461,9.05333501832826,0.0290452821304825,0.86467452483486,0.958534751950177
"Nckipsd",0.0331399375643013,2.82742331379489,0.0289919832962375,0.864797548322217,0.958534751950177
"Fam181b",0.0486102878588975,0.7247477769865,0.028967567054504,0.864853944348922,0.958534751950177
"Pip4k2a",0.0356253332512235,2.42535827212519,0.0289439129455626,0.864908603347989,0.958534751950177
"Mettl18",-0.0427661347072828,1.5231512391817,0.0289132302056578,0.864979538085438,0.958534751950177
"Tyw5",0.0485091300531158,0.93840813327789,0.02890098393419,0.865007860777897,0.958534751950177
"Selenoi",0.0264143092896168,3.6832393249836,0.0288840267711565,0.865047088829439,0.958534751950177
"LOC118567918",0.0599152830094945,-0.1446159095274,0.0288814582632755,0.865053031750291,0.958534751950177
"Homer3",0.0400121264628943,1.76682953365674,0.0288590448880757,0.865104902551444,0.958534751950177
"Car2",0.0322370178167838,3.84996696210951,0.0287889334259859,0.865267293971278,0.958646343302842
"Nup54",0.0310996442554237,2.93864301831683,0.0287286304185506,0.865407129962283,0.958732930933981
"Gm40302",-0.0726155112162367,-0.887189939735154,0.028561256418425,0.86579604468042,0.959045266177255
"Ppig",-0.0236233706434373,5.28177617166978,0.0285541999369805,0.865812467026908,0.959045266177255
"Leng8",-0.0264596442340657,7.19594362113841,0.028467208243903,0.866015092007357,0.959186652012395
"Nyx",0.0807865929669239,-1.6579614985347,0.028446432123113,0.866063531772627,0.959186652012395
"Sh2b3",0.0231701348849744,4.63744672421043,0.0283893426488859,0.866196730294275,0.959265819662552
"Numb",-0.0251318933749464,4.07740075249847,0.028335155759889,0.866323284101706,0.959337617896325
"Gm46416",-0.0693534455026849,-1.21447712062921,0.0282756564481741,0.866462388522693,0.959387187324181
"Phospho1",-0.0252626691710506,5.29427787791953,0.0282543780382554,0.866512172197016,0.959387187324181
"Gm12359",-0.0726704542003818,-1.50936095000332,0.0282213882168816,0.866589394402694,0.959387187324181
"Mindy2",0.0239665122000495,5.01874809194261,0.0282104766539346,0.866614946280094,0.959387187324181
