"","logFC","logCPM","LR","PValue","FDR"
"Zfp64",-0.0978681201056151,3.08981531947011,0.299220436989567,0.584371549936368,0.882921347706311
"Ssr1",0.0718725583027383,5.24435812924945,0.299137739466091,0.584423486240391,0.882921347706311
"Hadhb",-0.166971773373431,6.18572541680518,0.299088132473202,0.584454645262627,0.882921347706311
"Gm34804",0.202436161859154,-0.553550051684796,0.299027206713133,0.584492918394531,0.882921347706311
"Gm26782",0.141626533572342,1.15445307676211,0.299013862268783,0.584501301956328,0.882921347706311
"Adgrg6",0.140222024015122,1.06914325396794,0.298917606821407,0.58456178102467,0.882928367251589
"Gm41757",0.271186958246396,2.2844947370405,0.298670812212379,0.584716904426199,0.882997209166564
"Wnk4",-0.193362995145706,-0.50859914139098,0.298667428019065,0.58471903214824,0.882997209166564
"Ptpn11",0.0907746615371621,7.46071150425695,0.298489458802337,0.584830947651196,0.88308188734422
"Trim68",0.0875101468366051,3.0809317501099,0.298169301991039,0.585032386585854,0.883135198473076
"Vps52",-0.069767502614297,5.35901277438183,0.298132900848852,0.585055298648024,0.883135198473076
"Acss2",0.164141455226033,5.31652898642534,0.29809172718933,0.585081216876306,0.883135198473076
"Rpl17-ps8",-0.0843432054425005,4.01049856825418,0.29807835631922,0.585089634147111,0.883135198473076
"Rpl8",-0.102092955710714,8.43893796312346,0.297921988083118,0.585188089749764,0.883158339655198
"Serpina3n",-0.217937104453812,2.61014008275836,0.297876624482541,0.585216658735729,0.883158339655198
"Nav1",0.0835210716013921,4.44230954367132,0.297602073882852,0.585389624870751,0.8833350694376
"Rbm28",-0.0697885145305382,4.98767796562371,0.297310558465944,0.585573392153367,0.883528062543016
"Zbtb8a",0.152529448124811,0.294526650695127,0.297075814667485,0.585721456365207,0.883667154260579
"Wdr89",0.159384318125146,0.35283724926405,0.296762270123917,0.585919342404134,0.883881377542591
"Dvl2",-0.0896122728064916,3.10973247017852,0.296595455968936,0.586024678367462,0.883953367795184
"Rps7",0.0808413297672709,3.57837917863904,0.296451442660221,0.586115647473649,0.883953367795184
"Cct3",-0.0738528023977733,6.11216163138784,0.296369349863618,0.586167515975254,0.883953367795184
"Nudt16l1",-0.0958991802822289,2.56706404958233,0.296291053796815,0.586216994275161,0.883953367795184
"D17H6S53E",0.084864397368082,3.24954067445194,0.296244292283237,0.586246548718596,0.883953367795184
"Snrpc",-0.0878771258827341,3.22662050681124,0.295847979126255,0.586497149999376,0.884221440459183
"Alkal2",-0.237525683253804,-0.730704361973118,0.295786310104083,0.58653616481705,0.884221440459183
"LOC108167553",0.0896336569506313,2.95464515450865,0.295691378646325,0.586596233368294,0.884227703220494
"Polb",-0.0770542812806894,5.44062762500838,0.295375729160964,0.586796052688137,0.884398667825859
"Mttp",-0.121549987155687,2.51873377642742,0.295335544319531,0.586821501296113,0.884398667825859
"Desi1",0.0855856311620686,3.76318452888708,0.29520232826745,0.586905881566675,0.88444154860829
"Ier2",-0.098426532763891,2.63808207777338,0.295077300304051,0.586985097862268,0.884476640075647
"Cds2",-0.0766428785566633,5.90946538754196,0.294804918816958,0.587157750955526,0.884652503202237
"Snx7",0.123437791783885,1.52040870647267,0.294568086006848,0.587307954942835,0.884794512667047
"Cnot1",-0.076910009128728,6.34067447057656,0.294474516186591,0.587367320291055,0.884799657371189
"Rtf1",-0.0727724668351033,5.95064437209343,0.294257367306361,0.587505137400454,0.884850860182102
"Sltm",0.07021575771661,5.19619906793349,0.294209962882661,0.587535232149632,0.884850860182102
"Utp23",-0.114503365321956,1.95993351439846,0.294156508012794,0.587569171795387,0.884850860182102
"Cdhr4",-0.220138935036881,-1.3823294115757,0.293580071292503,0.587935417649627,0.885115435385609
"Tor4a",-0.127767332815851,1.44958790844419,0.2935487759589,0.587955314816173,0.885115435385609
"Gm29808",0.233432942239518,-1.89326889936277,0.293426936101083,0.588032792085589,0.885115435385609
"Kdm5b",-0.0834051547722933,3.79146515798038,0.293391215407617,0.58805551061442,0.885115435385609
"AA986860",0.208626941156479,-1.38919158337342,0.293162670477398,0.588200908612992,0.885115435385609
"Zhx3",0.080947903272835,3.50024884430605,0.29312936966202,0.588222100375725,0.885115435385609
"3300002P13Rik",0.0908914097275542,3.524928347159,0.293088374022714,0.588248191059722,0.885115435385609
"Fam205a1",-0.289175110673794,-1.78522205077588,0.293037956761301,0.588280281142859,0.885115435385609
"Dhx9",0.06894897224985,5.28022806160982,0.29299548028229,0.58830731976793,0.885115435385609
"Camk1",0.0727884034141211,4.3510760473062,0.292972218342999,0.588322128351108,0.885115435385609
"Tmem17",-0.115411406952638,1.8799003555621,0.292897386646283,0.588369771470562,0.885115435385609
"Col4a1",-0.0845957568212968,6.95117380669389,0.29281126083859,0.588424614955868,0.885115435385609
"Gm13212",0.211956743006109,-1.38152657288272,0.292673334758824,0.58851246571954,0.885115435385609
"Syp",0.0975495770318318,2.38216697167583,0.292566688711667,0.58858041129654,0.885115435385609
"Stard3nl",0.0990867782667643,2.31967253644638,0.292544609079585,0.588594480515939,0.885115435385609
"LOC118567767",0.300949281623297,-2.13364050238415,0.292472577464319,0.588640384086914,0.885115435385609
"Card9",-0.164861959093638,0.397492484002389,0.292324410837453,0.588734829174111,0.885173282806559
"Nsun5",-0.0830657495686439,3.20611346440765,0.29219619908885,0.588816579493279,0.88518930574521
"Dennd4c",-0.0706483988554481,5.3576001819615,0.291967796750704,0.588962270728737,0.88518930574521
"Nodal",0.210223438139512,-0.835453172318892,0.291965545104498,0.588963707355068,0.88518930574521
"Arrdc1",-0.105061496459383,2.21222281452355,0.291956644507711,0.588969386306507,0.88518930574521
"Vps28",-0.0696630734958146,5.2877189377013,0.291784864673334,0.58907901090903,0.885244987562232
"Lin37",-0.105452225109345,2.09419263749196,0.291631997914466,0.589176600827705,0.885244987562232
"Tbcb",-0.0713236306193194,4.50083845961206,0.29161314258196,0.589188640333444,0.885244987562232
"Pomgnt1",-0.0739048121320599,6.11038321599864,0.291547827818263,0.589230348999624,0.885244987562232
"Taf12",0.0730913252616287,4.45798770132391,0.29145901825278,0.589287070644835,0.885246103845105
"Nat2",0.16027705337808,-0.125001905645325,0.291247685327147,0.589422091437747,0.885347139070274
"Arl14ep",0.084889024083762,3.10151820495476,0.291077894091934,0.589530617040572,0.885347139070274
"Sptssa",0.0775212280935385,4.03299081264086,0.290972249946103,0.589598162321131,0.885347139070274
"Scrib",-0.068374026839505,5.24366341942735,0.290964849138964,0.589602894739271,0.885347139070274
"Dync1li2",0.0771262945724114,6.41110717167889,0.290826738961179,0.58969122302745,0.885347139070274
"E230013L22Rik",-0.162946467021276,0.168734999278576,0.290776645663842,0.5897232668587,0.885347139070274
"Ranbp6",0.0753358926721381,4.00479761812136,0.290728957086633,0.589753775741824,0.885347139070274
"Cd47",0.074894379403069,3.99051106464822,0.290653263477503,0.589802207544286,0.885347139070274
"Gm44577",0.193068339354868,-0.477538388438284,0.290528713772083,0.589881917151838,0.885382748466132
"Pcid2",-0.0801506939995889,3.88336573417431,0.290417738398755,0.589952958005131,0.885405340978755
"Zscan22",-0.124527913340945,1.52200678158408,0.289936385646565,0.590261298725493,0.885690423588043
"Wdcp",-0.0934616744141966,2.60240170072335,0.289621674491771,0.59046307217923,0.885690423588043
"Rap1a",-0.0761834828673066,4.97497284636086,0.28955224718532,0.590507603735411,0.885690423588043
"Gm46055",0.171405684770988,-0.0568535210137268,0.28943818172112,0.590580781722483,0.885690423588043
"Apool",0.0997578462924566,4.53039780570394,0.28939965881806,0.590605500050689,0.885690423588043
"Rhob",-0.0825869792208214,5.33520326297455,0.289231942093118,0.590713140683062,0.885690423588043
"Muc2",-0.23066089064198,-1.52619152979579,0.289067748812862,0.590818558951175,0.885690423588043
"Gm36423",0.193853921703232,-0.349534375134402,0.289022631941718,0.590847532440469,0.885690423588043
"Rmc1",-0.0840779298354648,3.08441985394183,0.288945123924016,0.590897313924329,0.885690423588043
"Lbp",-0.115995596738241,3.63562848170403,0.288870895611353,0.590944997002876,0.885690423588043
"Hgsnat",-0.0706288918188776,4.59170768770008,0.288834994792253,0.590968061946815,0.885690423588043
"Gm40443",0.185902179184983,-1.01908612510899,0.288800699948139,0.59099009683683,0.885690423588043
"Mest",-0.099426282187848,3.74785164204049,0.28877559968303,0.591006225157154,0.885690423588043
"Aff4",-0.0781229460867999,6.41425766955273,0.288773379943124,0.591007651507327,0.885690423588043
"Ankrd34a",0.162883596666237,0.276927140607415,0.288587254748558,0.591127276112122,0.885690423588043
"Fv1",-0.11304941922035,1.71969852150928,0.288570831595009,0.591137833830705,0.885690423588043
"Fbxl15",0.122965178047102,1.49840622872066,0.288556936385078,0.591146766748548,0.885690423588043
"Rab2b",-0.115145794279053,1.71241180506219,0.288550301820788,0.591151032058416,0.885690423588043
"Rspry1",-0.086485998929628,2.9254002264157,0.288383487746785,0.591258296303424,0.885767212745581
"Me3",-0.0793804575228698,6.2922483877078,0.287975878968368,0.591520563832402,0.885995938939682
"Slit1",0.132931044704655,1.25895755118491,0.287902505895673,0.591567799622196,0.885995938939682
"Sema6a",0.0973371618384807,2.95779934804211,0.287885029833274,0.591579051426843,0.885995938939682
"Pds5a",0.0694179683726049,5.3185287792737,0.287668124680401,0.591718740467064,0.886065585949009
"Fam20c",0.08651299285386,4.23481687187211,0.287638823974592,0.591737615606898,0.886065585949009
"Mrps26",-0.0702071780449418,5.13725767708158,0.287516525690834,0.591816411965626,0.886099672299225
"Gspt1",0.0759820288551454,6.45141533535031,0.287428868314684,0.591872902584083,0.886100357991545
"Dync2h1",-0.119847002935293,1.60881911574524,0.287017463884191,0.592138179593863,0.886227064502614
"Ifitm1",0.229893046688678,-1.0187322316321,0.286996597271601,0.592151641078701,0.886227064502614
"LOC118567832",0.159727414946629,-0.223480365255826,0.286891793282679,0.592219261834169,0.886227064502614
"Mcm8",-0.128394451718277,1.05141693098481,0.286875579830291,0.592229724362304,0.886227064502614
"Coq5",0.096698974424849,6.74004016042664,0.286863158910528,0.592237739829494,0.886227064502614
"Mindy3",-0.0843354940170574,3.06850303099817,0.286749277731352,0.592311240036669,0.886245407442251
"Suox",-0.0690955590902884,5.35902569974752,0.286609074271446,0.592401754740577,0.886245407442251
"Gm39444",0.234276196513816,-1.19740775370819,0.286583724752558,0.592418123313016,0.886245407442251
"Zdhhc16",0.0767144032118553,4.20229773475615,0.286465670632971,0.592494364936624,0.886250284225516
"Brf1",-0.0709931066501801,5.64848934753162,0.286405135539509,0.592533467504514,0.886250284225516
"Cyb5r1",-0.0741371382394239,6.30928566263293,0.286102353724955,0.592729128866594,0.88639014749873
"Lppos",0.0906754392155212,2.60410398329411,0.286086960189507,0.592739079916471,0.88639014749873
"Trdn",0.137103469898084,10.1610519538231,0.285919098090517,0.592847615622507,0.886468626461264
"Ppp1r9b",0.0680603316351353,5.1379611195763,0.285613787987643,0.593045127060548,0.886631123820288
"1500011B03Rik",-0.14381777561826,0.798730679941645,0.285577792635511,0.593068422143102,0.886631123820288
"Zfp280c",0.103798426621607,2.59653501680882,0.285444056361456,0.593154988674084,0.886660114333344
"Npr1",-0.0713707163193368,4.50744530689452,0.285374611647935,0.593199950021929,0.886660114333344
"Shc2",0.153636984191531,4.00598860745569,0.28518616501276,0.593321993521535,0.88667915437942
"Baz2b",-0.0807886863548689,4.73992168069084,0.285181791053279,0.593324826839701,0.88667915437942
"Ntng1",-0.170767925116679,-0.269594095039557,0.284907330468309,0.593502669950666,0.886861119021056
"Apbb1ip",0.141311791728453,1.06975712555623,0.284788357110894,0.593579795699665,0.886892563226994
"Ccar2",-0.068651695167404,4.83007974801384,0.284616639625898,0.59369114989649,0.88693539159127
"Mir682",-0.081152274475337,6.98654315471182,0.284503564777289,0.593764499477642,0.88693539159127
"Gfm2",0.0834315276206743,6.46052595862147,0.284456993622058,0.593794714775987,0.88693539159127
"Gm32819",-0.206541143065826,-1.0250887383962,0.284396582626345,0.593833914076709,0.88693539159127
"Dhx35",0.077732969355729,3.97341331545634,0.284311876149822,0.593888887160741,0.88693539159127
"Ube2v1",0.072286688999497,6.01887476785961,0.283977897309242,0.594105736368863,0.887175459389726
"Spata9",0.19289960769017,-0.899821265149707,0.283851622886301,0.594187767777488,0.887214178041091
"4930412C18Rik",-0.218174451957005,-1.36038287778196,0.283563129230683,0.594375269284324,0.887362053644658
"Ndfip2",-0.0751417847457417,4.05878371832918,0.283371373672717,0.594499965265296,0.887362053644658
"Gm52617",0.20489162348336,-0.207818384101,0.283225964583678,0.594594558882363,0.887362053644658
"Rps6-ps4",-0.0858762805654151,7.43281209076473,0.283131531832378,0.594656007327478,0.887362053644658
"Stum",0.18327844220288,0.217745850588209,0.283108512445159,0.594670988292876,0.887362053644658
