"","logFC","logCPM","LR","PValue","FDR"
"Ttl",0.0872905761191706,2.96428197511036,0.233659571634199,0.628823488374338,0.851729576562148
"Uqcc2",-0.0517119133845973,6.32570918062769,0.233486460856795,0.628950634494035,0.851729576562148
"Kcna6",0.131558515406882,0.411054283667263,0.233378571998237,0.629029905937211,0.851729576562148
"Arfip1",-0.0552855357054408,3.69191956831692,0.233377393301567,0.629030772110519,0.851729576562148
"Ndufa3",-0.0560112809883613,6.86882225976001,0.233296699561993,0.629090076872348,0.851729576562148
"Gm31332",-0.0821843830951325,2.23553301928199,0.233282225276091,0.629100715888993,0.851729576562148
"Ugcg",0.0693135752583504,2.86076656590344,0.233239702184081,0.629131973939962,0.851729576562148
"Ncald",0.0910721809122273,1.41934626797709,0.233117369176029,0.629221918595714,0.85175403770578
"Hmgcr",0.0914808767226879,1.70782543861715,0.233067845355445,0.629258338981492,0.85175403770578
"Retsat",-0.0670542977215824,5.85370430353206,0.232920343380172,0.629366841901765,0.851827604811114
"Cavin1",0.0546971804708949,7.6880663382112,0.232812918252545,0.629445890827314,0.851861297660987
"Gm32817",-0.223147818637716,-1.85835115726716,0.23263467172252,0.629577103394963,0.851965574363624
"Bcl2l15",-0.129692616854823,-0.0102116170178718,0.23231453089568,0.629812924236175,0.852211380493336
"Kat8",-0.0515589963149374,4.43759170803196,0.232129441084386,0.629949355705882,0.852322670329737
"Cct8",-0.0504997026335497,6.77746097352784,0.231856665993782,0.630150543048559,0.852454634286145
"Gm4285",0.125642488358758,0.241889066597541,0.231796525745041,0.63019491955939,0.852454634286145
"Rab2a",-0.0548767208662662,7.66024813394734,0.231776810493741,0.630209468665834,0.852454634286145
"Ccdc174",-0.0617770340895464,3.37757989721516,0.231523469245336,0.630396492742384,0.852458084700735
"Hpn",-0.0630085642651392,3.19297531917174,0.231498592924297,0.63041486397908,0.852458084700735
"TrnY",0.130651887280882,0.560501211940151,0.231489574630896,0.630421524315657,0.852458084700735
"Mast1",0.142308660566228,-0.143207145130215,0.231436539262346,0.630460696090662,0.852458084700735
"Oaz1-ps",0.0591546170346519,8.42878834415799,0.231406364959241,0.6304829852135,0.852458084700735
"Bbs2",0.0782626306246532,2.43968000059269,0.231163082687009,0.630662758116999,0.852517517186614
"Eef1akmt4",0.119002935297515,0.563462927158857,0.231106119711145,0.630704867610051,0.852517517186614
"Sfmbt2",-0.273485980845812,-1.47375235609078,0.231057213525864,0.630741026273037,0.852517517186614
"Lca5",-0.136689425620852,-0.409296684139676,0.231053557549691,0.630743729498908,0.852517517186614
"Cyp21a1",0.20051859483236,-1.85281562967246,0.230908676506766,0.630850875627754,0.85253698553589
"Gimap5",-0.135721674985647,0.140908632324818,0.230887514084822,0.630866529665465,0.85253698553589
"Zgpat",0.0538538392399835,4.35104052146677,0.230673894748172,0.631024595315263,0.852565763696543
"Fbxl12",0.0754206849296733,2.46299612980312,0.230615608584721,0.631067739262573,0.852565763696543
"Mettl17",0.0648943136831094,3.00549666362422,0.230567098290496,0.631103652138893,0.852565763696543
"Rabl2",0.11997879884012,0.641531539968966,0.23056578415342,0.631104625078357,0.852565763696543
"Umad1",-0.0650725503795069,3.64154980827047,0.230411455737762,0.631218907980107,0.852573841387485
"Ghr",-0.0537214617105227,7.29874752627176,0.23041132404903,0.631219005518032,0.852573841387485
"Gm52054",0.205803149109199,-1.70373806353051,0.230239605676152,0.631346221396703,0.852672453212857
"Gm4718",-0.204753624509665,-1.52852924624363,0.229766036895505,0.631697362878844,0.853073447637725
"Gtpbp8",-0.0850127383245167,2.16745472843114,0.228748521670216,0.632453337371787,0.854021031578522
"Timm13",-0.0521959616062403,5.76538635150829,0.228451974483932,0.632674049215373,0.854205692210203
"Idnk",-0.0892346441667944,1.88573566473231,0.228418871149637,0.632698698025497,0.854205692210203
"Itga4",0.0852117565806314,3.96445013287139,0.228266732532518,0.632812008971399,0.854225239174699
"Eaf1",0.0523726197279765,4.2284083799378,0.228253606614357,0.632821787164829,0.854225239174699
"Colgalt2",-0.0904901126997396,1.88419016416191,0.228118637572448,0.632922352808037,0.854264311055805
"Adgrd1",-0.0477161670448248,6.03743507124767,0.228028869114198,0.632989259659564,0.854264311055805
"Lexis1",0.207543193219234,-1.61225227269221,0.227996142043931,0.633013656049998,0.854264311055805
"4933406C10Rik",-0.125320362988152,0.0965235823225127,0.227744275634252,0.633201481818426,0.854444480484159
"Gfpt1",-0.0487494241800501,5.30860084017497,0.227613832402231,0.633298808116409,0.854502509150036
"Tmem141",-0.0673628420509579,2.96208726146782,0.227516108356158,0.633371744411289,0.854527621544693
