"","logFC","logCPM","LR","PValue","FDR"
"Hapln3",0.0802867889645156,-1.05761272133944,0.0339920648926908,0.853723696460197,0.999801237389661
"C1qtnf6",-0.0507828429840734,1.01862773897125,0.0339840592760465,0.853740728287347,0.999801237389661
"Gm39334",0.0757089470780399,-0.109375109703554,0.0339630739074854,0.853785384186138,0.999801237389661
"En2",0.0525784698822889,1.08989801040289,0.0339503383916622,0.85381249173344,0.999801237389661
"Clcn2",-0.042985113196163,2.15031091468816,0.0339101734515643,0.853898017264533,0.999801237389661
"9130002K18Rik",-0.0687871390132546,-0.735375905300157,0.0339070885627974,0.853904588261719,0.999801237389661
"Ddb1",0.0258958130351063,8.03100703596564,0.0338931433716141,0.853934296208158,0.999801237389661
"Cc2d1b",0.023828579860757,5.30626359813092,0.0338682996106456,0.853987237433032,0.999801237389661
"Wasl",-0.0221527426565914,4.62300861320527,0.0338606781813331,0.854003482467962,0.999801237389661
"Edem3",0.0248575418129079,5.52353913180344,0.033794399124389,0.854144835680564,0.999801237389661
"Rtn2",-0.0254925504892962,9.44118380076396,0.0337932537098027,0.854147279763025,0.999801237389661
"Ap5s1",0.0303919900642085,3.93592953662062,0.0337817599427801,0.854171807502245,0.999801237389661
"Gmpr",0.0307121948716217,7.16637122517305,0.0337575763371945,0.854223429491673,0.999801237389661
"LOC118567944",-0.0770668238421402,-0.923278878392364,0.0337544146585906,0.85423017977971,0.999801237389661
"Itch",-0.0211898824134558,4.8678666999135,0.0337472978012567,0.854245375700588,0.999801237389661
"Rab31",-0.0419032990462683,2.94947882431601,0.0337248325064339,0.854293354490197,0.999801237389661
"Rbm22",0.0240187129979868,4.17356071026774,0.0336170602895702,0.85452375201526,0.999801237389661
"Herpud1",0.0278897842971912,6.99958493552085,0.0336036846709291,0.854552373284133,0.999801237389661
"Carns1",-0.0257378440587867,5.28289834268106,0.0335995943169358,0.854561127035832,0.999801237389661
"Mrc2",0.0417652406716633,3.59390552781805,0.0335809759558749,0.85460097908297,0.999801237389661
"Lrrc17",-0.0631502532529158,0.77467721356278,0.03355255656151,0.854661831973406,0.999801237389661
"Rps15a",0.0223170572594301,4.79491183563335,0.0335339979757521,0.854701584832745,0.999801237389661
"Cd86",0.0683255005774967,-0.568077911694068,0.0334866945844792,0.854802961085419,0.999801237389661
"Pomp",-0.0244901060010675,5.95947393017946,0.0334286410375846,0.854927477266926,0.999801237389661
"Hoxd9",-0.0303410711693027,4.57462865264129,0.0333940123673635,0.85500180379683,0.999801237389661
"Chmp6",0.0220284984789025,4.9377648935156,0.0333350852568746,0.855128375786492,0.999801237389661
"Fnta",-0.0229014872482837,6.20086143267376,0.0333322996435825,0.855134361981502,0.999801237389661
"Tmed10",0.024231317202402,6.64982653340688,0.0332343834019859,0.855344945353057,0.999801237389661
"Dbr1",0.0409204870468875,2.39364767380677,0.0331391695699503,0.855550024391418,0.999801237389661
"Zbtb17",-0.0241392761358657,5.34647503754706,0.0331295507043254,0.855570759179243,0.999801237389661
"Snora31",-0.0725222599407584,-0.952102038539545,0.033125713993809,0.855579030604042,0.999801237389661
"Hsf4",-0.0263255469565367,3.90414826332998,0.0331026892293362,0.855628679256674,0.999801237389661
"Urgcp",-0.0241087489655292,6.17007383637165,0.033065178685888,0.85570960203449,0.999801237389661
"Tbx4",0.0525404424728092,1.95349601812442,0.0330616913921915,0.855717127701037,0.999801237389661
