"","logFC","logCPM","LR","PValue","FDR"
"Gm35149",0.210859927437991,-1.61241993580487,0.503032579151517,0.478170655332918,0.735335434620143
"Cpsf3",0.0618345049391184,4.12485593954257,0.503032369338143,0.478170747105533,0.735335434620143
"Wscd2",-0.23774456068417,-1.34307453257922,0.502730344816404,0.478302882818084,0.735405861358512
"Ilvbl",0.0891570369331283,3.68272504438638,0.502688774518298,0.478321074491006,0.735405861358512
"Mmab",0.0653173797670474,5.29968424711502,0.502598996997898,0.478360366093136,0.735405861358512
"Prmt2",0.130131255891473,1.98766888361193,0.502344730026149,0.478471675987014,0.735405861358512
"Crybg1",-0.100952255828325,1.91466922981764,0.50226845064712,0.478505076896064,0.735405861358512
"Trim7",0.108363700453226,6.03795997744404,0.502211805692305,0.478529882827447,0.735405861358512
"Gm34934",0.0998393850571531,1.87169399086244,0.502173689073143,0.478546576021855,0.735405861358512
"Vps18",0.0670128270583802,4.48130099670179,0.501556832398768,0.478816861143001,0.735476905974793
"Zfp512b",0.067277502102089,5.07188976819253,0.5015072246781,0.478838608360914,0.735476905974793
"Zfp82",0.111820609001866,1.22911430207274,0.501473199253048,0.478853525487624,0.735476905974793
"Prdx1",0.0780589181657874,6.32060139484531,0.501469699820262,0.47885505972117,0.735476905974793
"Ezh2",-0.0883312452292006,2.45322460802932,0.501436193532458,0.478869750071838,0.735476905974793
"Hjv",-0.08821007403742,9.41965234197663,0.501406287194925,0.478882862698435,0.735476905974793
"Gm17546",-0.229582588673987,-1.08944353514137,0.501315048558498,0.478922870495318,0.735476905974793
"Ppp4r1l-ps",-0.0850361642428012,2.7000921119536,0.501156446201149,0.478992430039569,0.735511313620515
"Mapk1",0.064983960627078,6.64550045087515,0.500497547936278,0.479281585499135,0.735882879280983
"R3hdm1",0.0680547856688341,6.51871950204056,0.500030652276191,0.47948665415341,0.736004848935473
"Mier3",0.0822254222503624,3.01171714476853,0.500017030603916,0.479492639183518,0.736004848935473
"Mdh1",-0.139008646367565,8.90973397322412,0.499860131218441,0.479561585759041,0.736004848935473
"Pfkfb2",-0.0893438620283965,4.27793969323225,0.499783525866526,0.479595254481508,0.736004848935473
"Uimc1",0.0697943811299176,3.88889384174368,0.499779659811253,0.479596953749208,0.736004848935473
"Dock7",-0.0780453527274072,3.91304174281271,0.499568799847343,0.479689649076208,0.736065175629589
"Itih5l-ps",0.161240748651296,-0.636951399997509,0.499475568768613,0.479730643380588,0.736065175629589
"LOC118568745",0.187556361950621,0.463354042818501,0.499137551102148,0.479879320040542,0.736135507210116
"Gm52861",0.158137201601383,-0.27870719149203,0.499131140498392,0.479882140465999,0.736135507210116
"Zc3h7b",-0.0611972849992728,5.87051906538501,0.499032083211173,0.479925725412503,0.736135507210116
"Gm15421",-0.0763798241142087,4.93626085255786,0.49894224658404,0.4799652589003,0.736135507210116
"Myoz2",-0.23823248494048,6.6928472594713,0.498466492347461,0.480174708185761,0.736367795311546
"Gm11655",0.191408255415899,-1.7694098087005,0.498275201697476,0.480258965505955,0.736367795311546
"Gm2446",0.121946072801324,0.801775383303571,0.498224406185897,0.480281343351201,0.736367795311546
"Bnip3",0.102808098301928,7.00072827370531,0.498169466660357,0.48030554875623,0.736367795311546
"Sf3b2",0.0696553219249512,6.72932874564596,0.497710885625889,0.480507669669568,0.736605270909673
"Prkrip1",0.0673321775614928,3.59960780544418,0.497422965630511,0.480634642517816,0.736727511202131
"Rhoh",-0.230096417240221,-1.66176812029465,0.497265970667183,0.480703900552336,0.736761269609447
"Mterf1a",-0.176130980845136,-0.489632786436534,0.496868341884969,0.48087938700521,0.736957818678254
"Mcm4",0.0903972837886164,2.33568717380155,0.496604913902613,0.480995704193664,0.737059277789016
"Zfp758",0.0832555092918181,2.82981678224556,0.49650440121775,0.481040097954365,0.737059277789016
"Strn4",-0.0786593340682286,4.62661126259152,0.496238347413154,0.481157639258987,0.737141187073892
"Prr14l",0.0751990706671756,3.16091893275848,0.496049025387716,0.481241309543058,0.737141187073892
"Nmnat3",0.0777110143293621,3.65533793540359,0.495941433595246,0.481288870048818,0.737141187073892
"D2hgdh",0.0679858865381759,4.44443332873838,0.495898188988999,0.481307988322101,0.737141187073892
"Vkorc1",-0.0914374055327245,2.81592502751951,0.495752495416209,0.481372408066269,0.737141187073892
"Mcph1",0.101081784171736,2.55033047169904,0.495741867024307,0.481377108060948,0.737141187073892
"Rrp1b",0.0735500432147101,3.26776889492141,0.495483756623159,0.481491270531821,0.737243627933184
"Tssc4",-0.0810870803743989,3.13445037548914,0.495207442319475,0.48161353389953,0.737357221707328
"Elp1",0.0615737464332303,5.56553277079988,0.494879483769326,0.481758714986896,0.737357221707328
"Fktn",0.0879541156735886,4.17372265557384,0.494587642526541,0.481887968103319,0.737357221707328
"Rbm14",0.105912166693618,3.14524550547129,0.494566526841933,0.481897322207186,0.737357221707328
