"","logFC","logCPM","LR","PValue","FDR"
"H2-Ea",0.154571694390658,1.1651356548575,0.257241770929452,0.612021459107481,0.886638141052618
"Gimap9",-0.171975352449822,-0.437927624910804,0.257192197605463,0.612055748068599,0.886638141052618
"Bcas3",-0.0561212240567448,5.06232466269069,0.257030858909967,0.612167371862527,0.88671790526553
"H2bc21",-0.0832070077544066,2.65469479031307,0.256740523150726,0.612368354545536,0.88691381635015
"Cdadc1",0.0584086637370307,5.18021579092985,0.256672054459798,0.612415772277246,0.88691381635015
"Ankrd9",0.0804781325202914,7.49536583450856,0.256561727808091,0.612492195304574,0.886942559189895
"Hoxc10",0.0580184975974068,6.34642777533069,0.25633072653784,0.612652276271638,0.887092429584415
"Gm38515",-0.140508434223142,0.654647368413777,0.255936332805124,0.61292579571421,0.887386365150176
"LOC118567738",-0.21915716218943,-1.78642979640495,0.255874811769719,0.612968485565558,0.887386365150176
"Sp3os",0.165478593978409,0.0257763507588406,0.255776358194804,0.613036816561483,0.88740334009551
"Gm20743",-0.120331705835957,1.27924967328461,0.255462332577284,0.613254874184572,0.887604525484126
"Fhod1",0.0608763163754472,5.68893377914945,0.255413157711885,0.613289036170444,0.887604525484126
"Ppcdc",0.0721474315821569,3.05977610982756,0.255263390767256,0.613393105337873,0.887610031637153
"Rbmx",0.0574864184452547,4.77231257294061,0.255244725736596,0.613406077869294,0.887610031637153
"Dctn4",0.0631362927728663,5.04582976514477,0.25512348585803,0.613490356258664,0.887650052152014
"Acer3",-0.113631837530387,1.55111466083934,0.254833190798117,0.613692253435491,0.887860230445569
"Rexo1",0.0590195519747046,4.81901046453856,0.254308734428349,0.614057373487322,0.887997166909313
"Urod",-0.0569888569801561,5.49419665210502,0.254224057832467,0.614116368558289,0.887997166909313
"Daxx",-0.0602077359023607,4.39384439677567,0.254202909664651,0.614131104631354,0.887997166909313
"Slc45a4",0.0565318196977859,5.20559020201171,0.25413024860673,0.614181740817838,0.887997166909313
"Zfp319",-0.0809688579669938,2.68959349503767,0.254121858620097,0.614187588233508,0.887997166909313
"Cct6b",-0.213037577261234,-1.65985181924107,0.254102646934673,0.614200978306824,0.887997166909313
"Coq10a",0.0848588515358737,7.90582719880678,0.254060979180622,0.614230021890564,0.887997166909313
"Ankle2",-0.0554652465286505,5.16888455862499,0.253936962633254,0.614316482551635,0.887997166909313
"Cab39l",0.0589923812018579,4.17388932824342,0.253876659534898,0.614358533651009,0.887997166909313
"Rpl17-ps10",0.0538904212931602,6.29616719113235,0.253749896881192,0.614446949346987,0.887997166909313
"Scn3b",0.141593721624658,2.02920626749863,0.253743308390327,0.614451545511034,0.887997166909313
"LOC118567823",-0.242651377933461,-2.09548137261873,0.253721694291516,0.614466624139327,0.887997166909313
"Hnrnpk",-0.0574894634520362,6.49931220036411,0.253506655696294,0.614616685234477,0.888080348019416
"Phax",-0.0590641182282484,4.22227215276207,0.253381354875124,0.614704161112197,0.888080348019416
"Trim3",-0.0572195634855094,4.54436641991601,0.253345358167438,0.614729296395913,0.888080348019416
"Mzf1",-0.168189559296212,-0.13095075481232,0.253278997392575,0.614775639747653,0.888080348019416
"Zkscan3",-0.0587578582286973,4.23849924165644,0.253233487801642,0.614807425977848,0.888080348019416
"Wdr45b",-0.0600014367025203,4.2206020342618,0.253072440151116,0.614919938663111,0.888140027807376
"Copg2",-0.0693435965844491,3.28340755424245,0.252897457710772,0.615042237469057,0.888140027807376
"Mrps15",0.0547151475980979,5.5197944664369,0.252714332454735,0.615170284236214,0.888140027807376
"Mfsd1",-0.0602265547182152,4.68517299461388,0.252711914005822,0.615171975678286,0.888140027807376
"Tmem97",-0.151182562388251,0.607835451794783,0.252662175493079,0.615206764608879,0.888140027807376
"Fetub",0.316317604977641,-1.71128006411009,0.252442169005597,0.615360696641407,0.888140027807376
"Zfp335",0.0570795279474555,4.79544906437945,0.252430171495855,0.615369093359407,0.888140027807376
"Kpna4",-0.0577039412875725,6.7050460272303,0.252389527930404,0.615397540499664,0.888140027807376
"Hba-a2",0.095111335998885,5.79738839194307,0.252190990281107,0.615536541708205,0.888140027807376
"Tsen2",0.0656644513505813,3.42054509648013,0.252166108205759,0.615553967106744,0.888140027807376
"Rpa3",-0.136488799714298,0.790700359502823,0.252144995301111,0.61556875372642,0.888140027807376
"Ppp5c",0.055346311901537,6.1361359182318,0.252129183949619,0.615579827861536,0.888140027807376
"Snx8",0.059617468448787,4.20181838821121,0.252121481033461,0.615585223075522,0.888140027807376
"Prep",0.0575300311569963,5.15498622569852,0.251920734802654,0.615725864523596,0.888261192429964
"Zfp449",-0.108108667747391,1.5905103886881,0.251796306135183,0.615813073625336,0.888305259037946
"Gripap1",0.0567439605556343,4.87464896438779,0.251688331577617,0.615888772293366,0.888316704703042
"Primpol",-0.149927001673397,0.369362817673533,0.25153667794281,0.615995127761569,0.888316704703042
"Gpr89",0.0617015608720456,4.01075567196546,0.251521120109054,0.616006040819007,0.888316704703042
"Arv1",-0.0915351138607003,2.17104929121351,0.251361767662726,0.616117843073335,0.888316704703042
"Mas1",0.164230646889789,-0.0525308525506067,0.251311516139548,0.616153108921574,0.888316704703042
"Ift43",0.0824821349181594,2.41826579551994,0.251212059092471,0.616222919558839,0.888316704703042
"Eva1a",-0.153142881332618,0.197585123551842,0.251061241329183,0.616328814176844,0.888316704703042
"Cysltr1",0.171787712481666,-0.428138806934944,0.250991706743183,0.616377650332704,0.888316704703042
"Gm16386",-0.19421350710294,-1.09770837543172,0.250949768834318,0.616407108633398,0.888316704703042
"Urm1",0.0631128037910152,3.96795079171203,0.250911575758695,0.616433939142954,0.888316704703042
"Rad54l",-0.184210657741679,-0.888009189665779,0.250896815458125,0.616444308889736,0.888316704703042
"Phactr1",0.121730552084033,1.354132754995,0.250280592302108,0.61687757307105,0.888633847786754
"2010001A14Rik",0.145561758625425,0.290956724788967,0.250230931733483,0.616912518257612,0.888633847786754
"LOC118568513",-0.178836406896282,-0.535244845144365,0.250221717156738,0.61691900285479,0.888633847786754
"Ppp1r14c",0.0603515154050289,6.31405966858083,0.250194281623126,0.616938311015527,0.888633847786754
"Knop1",-0.056231856358614,5.13987699355138,0.250114376245607,0.616994553143136,0.888633847786754
"Slc45a3",0.134646912167646,1.12672220216669,0.250100256289819,0.617004492770225,0.888633847786754
"Sc5d",-0.0570183390449455,4.14893936642795,0.249942045418729,0.617115888005719,0.888712637907923
"Ero1b",0.125948181450294,1.19420878688745,0.249728268893895,0.617266476676193,0.888839750377436
"Mkrn3",-0.226924702038478,-1.4542334274956,0.249655793518868,0.617317548134817,0.888839750377436
"Tmem223",-0.0592359314040795,5.56283741620778,0.249393680539534,0.617502329511759,0.889024154629061
"Kazald1",0.108128305407867,1.90714625740458,0.249269208450115,0.617590120894189,0.889068900391019
"Gm22270",0.193754368321198,-1.51480415285816,0.249171289908774,0.61765920304511,0.889086707018473
"Nmbr",0.171474679058977,-0.873347358264698,0.248741307358891,0.617962759318164,0.889281878608594
"Tle3",0.0810664823747286,2.63029609427551,0.248717828521769,0.617979344185497,0.889281878608594
